height,weight
165.64846448278362,72.20007039109122
188.49263728479343,90.0513163934663
176.72294757012435,69.32640375461492
174.07461836241112,69.98337948717885
162.30083925554683,61.75241155412004
175.39249191291816,68.59030544298267
163.25667339342624,75.59399711240837
170.3183055827435,65.55709071154789
163.64153921621119,64.55435150737598
176.764332949465,74.83917448195896
175.76590816614942,58.98394276217145
167.91701244422006,73.02995952492248
173.96006712661645,79.84386156713705
159.06938491269494,86.31938250015381
155.08742407294395,68.91541591267664
174.39391701264537,86.41116687768056
171.6667349537253,82.41291863777822
176.35031436892106,58.045448315547205
193.83144774863942,55.38473786088219
179.44479486990414,66.34043634574695
160.8717777455584,82.34722591113825
181.17016288095851,69.13255590927994
156.84092589488478,62.79210930810654
165.3841539518529,88.62691816058273
169.3175839467537,73.44285385604016
187.13342721649366,42.1528686905111
162.5524517795156,73.80592751551227
161.73561461340987,76.24048737485042
169.0154747557457,72.70730385365324
163.36521713637893,75.39654520278391
181.26635922106507,69.19269269292423
159.20068491636576,54.17924956426319
158.52531347588896,65.55155196135456
165.62179955255567,58.6526104533245
165.01967549307696,58.80710907046746
189.29532053816985,54.843179810772696
179.4942080692576,75.42986911167576
170.8755124138519,71.17475374495153
157.74564481169833,64.6220156478315
178.44362976401547,62.20794486723534
159.99784652610435,69.71892273974258
154.55228903222388,82.95033673734987
181.88029792352302,45.94941141401302
173.1694261192485,74.52251825021071
179.2085882378082,63.451456311786615
173.18727652943022,47.38496986024663
178.56830611902691,46.651563002032496
163.48974406699853,59.0465980703765
159.65757158215536,72.63411466951655
176.81594518281628,74.7167552077611
161.96590335826158,58.73222112786658
163.10450222249798,82.20425189695894
165.44467496482656,87.07580195819327
170.17479159025058,74.75303901947872
166.46006088746515,62.90316798630267
156.2504870658198,83.49303021412442
163.5638159716711,79.06474834796006
147.76596847775573,80.40888893625902
176.25231451027187,62.12243590034162
153.97942344393252,35.985345936703574
158.9561666057155,95.40149225780411
170.52165079260973,50.669459158600795
162.60437003608686,69.57078313767735
185.43014595406737,98.568944214637
157.0714309027655,73.96692107529249
172.67050869349183,81.39095768269883
169.60717181772503,51.97124116741945
158.31906502258803,48.66799654319553
175.23276660531755,63.60756649624535
168.28453668777752,83.088996813214
177.71790551213667,65.84500662823228
178.2350415396373,60.464364147142014
191.6323594928069,72.3756074793396
183.36527949436393,82.98322262172718
166.30818162057557,52.66071761111954
167.60620822424073,55.47348407051978
180.99659595887113,60.5359689458876
176.55263730722598,83.1356604965451
176.40131526097593,72.81785831138478
153.83043955689166,95.58584092684532
169.75673875601063,81.23734870997339
162.61969090794312,69.57885787756396
172.79924599043238,85.18093405706519
169.0184961035704,72.53796415278254
179.10178908092593,61.54094376991066
173.17218215191303,78.15969813094122
177.86327962108976,61.644080153667005
165.33580903264058,66.5152347903536
160.5555374408175,85.9333923514958
165.8995030679745,68.78462216539121
169.8297958613856,60.36230335190046
173.7915173555508,64.4279477027741
192.5930895069085,82.26148702706408
169.57742848339356,63.36951191899925
160.44054999507222,65.35754983779225
166.54018224300614,63.876487124396455
165.36404025353906,72.20710593208372
174.81481473773462,65.3741228754927
154.59202985555376,50.77796741232956
170.63261994200332,59.35382869785951
171.56506537965376,58.80653150192274
172.32181036200276,84.91983261346186
164.02683931034636,79.7520885053085
167.62078270263993,77.04711255279791
155.7593909101747,63.935700192827085
165.06680116637807,60.21050149607235
164.57138523983284,63.90978878011172
174.16050046261427,57.377438769379914
158.43817568178088,99.96640469904409
177.81198101709992,43.056140219543174
184.94484544491368,76.76810242088571
149.30014974986466,54.58537242408967
174.26258730778102,68.7478781020637
176.76908035030246,58.143976690075185
163.62562974447772,55.86845245020843
166.02728185671202,56.317644388780465
168.67119422413043,91.0598338449047
167.02209120598272,68.4041389322849
166.90987030952877,60.811573666262966
153.23996193670024,76.66944356899448
181.5233156478312,70.12419177479559
180.7961859203682,78.64040511209984
161.86635740795796,48.10892012874604
155.33575672197486,73.64324685354401
175.21064876452758,79.27233804522858
164.24212030186933,50.060820506625234
171.4195316332078,75.37834341307975
166.80671582854904,90.35417887393793
176.91538751070186,69.82170755974357
176.94749143656006,79.85687124429774
162.74402621536416,78.04684540373091
156.16636044604945,61.50993162987308
154.17061602664918,70.47720081503795
176.10379379107206,51.19606346966077
158.11140742215971,64.58436355476968
164.93183645701313,73.18825569959483
164.0368596154949,78.67720592485358
169.47432703730453,70.29534550297494
150.63720194153493,78.63980476171798
171.8877859679383,56.76512544453556
175.23891023834204,68.77963270534154
170.88422087044663,70.23135261415693
166.8911382830153,92.19509496015564
170.97400166268784,67.430000125599
173.9904634564013,64.01180034406981
142.2740724357335,70.25621468612259
189.55912308250694,58.97063866156068
173.90093322687926,72.3130461887826
163.4759141761298,65.61933740144491
166.090466248124,48.5040694235058
174.9374177734919,69.29696138639368
168.83896060965634,66.18948287283762
149.69315532218505,50.410920375184205
190.6449286135932,69.19439014462574
168.89459342767526,87.87227154489376
180.201727117158,76.25564497930857
163.07950152215608,77.34312631277389
185.36377054245798,53.90203929300349
172.8634368889228,75.72278042706667
176.0884383447545,71.78139497656093
159.54746633853046,76.34854286001318
182.11145289682702,75.07154346050591
176.89818164534788,53.68263129395424
183.01846229564998,69.5031902613044
163.7191244035842,60.90554967489801
165.18972881539213,69.39899086858213
193.03916697683943,59.231188877178035
159.39984177278453,85.74964440569195
168.64050299321678,59.69233133866789
181.36891362602694,59.212694122413566
170.97724967714856,70.89503687852265
175.82953679753294,57.07481116715206
166.00550970737126,64.90404037080562
173.7005588784752,60.040424829544456
156.93473148264684,86.93406476667533
186.58130679618188,79.42964592197407
168.8183595487143,69.31036577841526
163.19821796003149,65.30539537391181
176.66383082031913,81.29101137490136
165.39280212611447,74.86244896387466
156.65741528597246,75.97662885619428
156.53282494202443,69.68569315186899
176.93773152690133,49.741239666742814
168.40426561853732,68.65040820928537
168.66298440331562,63.610120969491184
180.77743805976263,77.74066328151852
158.73174191243257,82.14210919593027
162.69322247135176,62.10458746286598
166.15120190818723,75.62062281132462
170.94351589317074,90.83054797222856
169.5782854870942,61.98744735315329
167.13112807610094,90.18306088087765
169.38373597904354,59.768969833952234
168.92694723708826,70.27551706729541
162.80395611448208,69.8662526578979
161.87007011445922,70.13798679844075
172.7451635772394,59.947863497104656
161.09084917004472,62.905802754826844
158.42644740809146,61.98735656368721
166.87707748874305,73.92355114485349
168.42332983836184,73.96042137412374
192.56723497298208,96.71133198085911
162.95299724143766,86.45186807549345
179.43260724969494,63.881881094338254
177.4718833420463,73.89843538955424
158.11055044796265,81.9654157695011
177.732529774026,70.36722189206222
158.16119359806683,69.16430105863677
143.4082776200326,70.61889931323867
176.0631952435938,80.40731954570113
152.44109416562281,59.82015372633721
174.50934461805915,66.0919663741579
163.15989102262785,75.64519773815778
186.59550796189873,73.73736485864987
180.68509399316008,72.87499311827669
165.46614196148613,65.56238600435437
163.12162388971316,81.67042946971044
157.8592259690588,95.60641896645444
165.59077367707408,74.87698592411448
167.1964450481549,67.68187958140192
166.35306455608315,79.06888346673452
171.56703855272363,63.530408358964124
175.78521497728877,61.00371586356524
173.49654456993173,70.39370497136454
162.35856076093557,39.00644040436067
155.6220852619842,56.15259563617589
183.6453184810247,65.82445772894985
163.10550815450063,53.75933370222744
163.47706400064982,57.60828277729445
164.78810687698888,64.75901995050391
151.56930449843352,50.28441647763269
165.22025995959513,65.12713844488202
165.20344185992053,63.57675802560587
176.20358298343513,70.30486250062019
176.98457149107335,83.85020836592822
170.0377088908627,72.07005299791439
179.31848374114304,70.25274425610476
173.3996498380126,71.19345348436855
169.84317888397445,72.72871330145354
171.60928168298224,57.79913621668277
168.093465064186,68.62269610275042
166.0515048596655,73.70501490203935
167.32266463106035,53.550880209483275
158.71988668529994,80.38783507379024
172.80441705316295,82.97651241349828
160.0687638907042,62.42348813860733
178.41631264073635,67.10394650256275
167.50541419839053,59.46171588627912
170.4949498165009,78.3925658030538
174.93836776280958,57.26533255064909
176.4331446506293,67.33027587708496
154.29376591366548,59.69296110630794
167.93096323836028,70.61145132413547
178.80178912080783,48.46924874212335
153.01894180567746,85.91753970838832
173.87280475395065,58.42472290952483
147.44435770597812,70.71873619739532
159.77493156364397,67.4497234627563
170.38630551840188,60.85462585693002
153.43284897678046,59.34663836036877
160.14489262315848,81.23678252262951
155.28164992536412,63.692312882776726
186.4813493220756,73.25404221564773
171.64227755487335,60.3820373752675
175.6729027785267,62.23382281782687
167.77324899484844,75.66696580105419
166.465682512428,81.1649019533334
153.8352581134897,67.89620317207576
167.08162637252138,52.936961540314755
162.38507788188377,93.97547295700005
178.57923924292336,59.721408301189484
181.41101866657573,51.50095120393855
184.66578715574178,101.13309505321783
178.52551939461233,65.15161247378876
164.01346063077014,52.45920774086311
158.84103014039604,61.79872279853582
177.66663181645086,74.41053875226723
173.56292817472288,72.28373869112728
152.3146154932297,59.77924963295692
173.55481792743768,91.87268320153551
178.14519822487867,63.74104386407952
170.5892558918163,55.78376091506138
168.14946328990658,81.52832078152792
161.92351512383644,85.94875415847619
155.53465300436613,60.190082828605284
178.0029794934003,53.18383248352828
166.90885555228292,82.36525920898725
167.66533338456307,45.43211664330446
187.32721186919133,55.28054008724061
176.8450110685919,81.60935380060282
173.70825001281102,69.33576942373132
171.42061805187237,66.83275181688775
185.19994860765772,74.23379927793255
187.19589307416194,68.1667069174551
179.29505111479529,54.41575933404292
175.82224591397923,85.31290415207425
149.05396928793854,85.90016863464179
171.23721914233508,72.46399076533551
168.69893045806296,70.54160818518412
170.93953229385568,98.07549767224069
179.43046087322517,66.68280585980996
142.60322832810442,66.88507621799153
164.30687946529815,74.37377499088606
172.6990435494076,87.65586347370805
165.33154453947236,89.11324905300981
155.8309388687374,66.89712841987874
178.68963486896794,73.69997495151215
172.76871905846127,53.462998395231075
160.28895429555516,66.25628670500545
173.14817204515825,59.916515254248324
178.21585712049796,57.9180189724122
170.0529264629936,90.17892059520793
178.00564803430996,60.49256005832626
170.78260175161662,63.620729103862544
166.04771017345647,74.3901854550023
158.40579483600087,85.57390320368303
169.14069233028388,75.77338151666602
171.9429293804577,103.11226136825898
178.7583276158733,69.10398426098621
168.84892531512773,73.10459728275696
174.5741560622099,73.30720808780868
160.35387986266272,87.22059264146985
162.17370844172476,76.08686741331539
168.8961070097311,68.60524359535421
159.45371536014986,58.63013686111745
178.2024783732468,72.93332147153959
174.63130329318608,86.81613797550352
172.79095764392454,65.07541847610555
173.38904125215944,76.34732342099899
190.21043561484797,72.95377346421813
165.31135812033205,80.36223590057577
147.9855871449944,60.342955112345564
171.99300196896465,98.15976436631874
169.49396459038334,54.6500667156609
164.82480957489597,65.61338692016756
160.2117014064123,81.25711049086775
165.6081047819785,73.56079806992936
171.8133842921782,79.95983390897324
164.97183299357462,64.04677199220924
194.12453679543748,69.10234020783591
160.3949561836685,70.14678380366581
162.0688263729233,88.83111537443085
147.1137995998547,78.28514829259659
172.51484415021537,79.56006530037605
149.8359337220024,62.10488688955846
164.605453666255,81.62659166275661
167.24329465439442,72.70697996282564
162.9027203415311,86.66974378813512
187.38872677454512,94.16872185902162
179.94394391315498,66.31881068767595
183.19136876301576,65.12436243465925
161.1758118145008,59.63146010677157
181.28594064514567,68.27704585940415
174.96000946343963,65.4156946125954
177.71405948676846,74.31405279485212
180.29438828782767,68.26519819679517
160.91236754040946,65.66080863062056
165.75682379022098,82.77502163353422
178.62596011328452,58.74543722618258
143.44380907025067,75.19729543781612
185.13328082573204,65.12869927373819
175.53132064207583,78.69242205843958
169.54296039339766,86.62313856066677
172.20507655757174,66.36282095891113
159.70064716691024,75.29239488727782
166.50056635410894,72.14551438879816
181.00284338220374,60.40693120548284
182.98021972326222,72.88945011690326
196.9622405256358,73.46944606334574
169.26075333719584,74.95444984535409
163.41447033194996,67.61921323815945
164.85766034060012,71.13030760372176
159.81958124712637,56.22866866188238
169.2214524405915,65.70263109424172
